"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"ravel_vaginal_ethnicity","Porphyromonas","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.390809938859942,0.390809938859942,0.390809938859942,0.536405798435214,0.536405798435214,FALSE,,-0.858149460703376,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Prevotella","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.576207285818594,0.576207285818594,0.576207285818594,0.68363576283562,0.68363576283562,FALSE,,0.558933235799091,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Prevotellaceae_1","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.00423377810643023,0.00423377810643023,0.00423377810643023,0.018965789278906,0.018965789278906,TRUE,,-2.86019707954888,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Prevotellaceae_2","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.00460597739630575,0.00460597739630575,0.00460597739630575,0.018965789278906,0.018965789278906,TRUE,,-2.83337183525322,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Propionibacterium","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0424707542738214,0.0424707542738214,0.0424707542738214,0.123873033298646,0.123873033298646,FALSE,,-2.0288776447119,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Proteobacteria_1","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.00305969363914486,0.00305969363914486,0.00305969363914486,0.0164752734415492,0.0164752734415492,TRUE,,-2.96167620522735,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Proteobacteria_12","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.000248068807030176,0.000248068807030176,0.000248068807030176,0.00249624155715857,0.00249624155715857,TRUE,,-3.66424545339608,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Proteobacteria_2","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0071156546172142,0.0071156546172142,0.0071156546172142,0.0262155696423681,0.0262155696423681,TRUE,,-2.69138256062978,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Ruminococcaceae_3","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",4.6134205422634e-05,4.6134205422634e-05,4.6134205422634e-05,0.00107646479319479,0.00107646479319479,TRUE,,-4.07439457808626,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Ruminococcaceae_4","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.00458904223593908,0.00458904223593908,0.00458904223593908,0.018965789278906,0.018965789278906,TRUE,,-2.83454898190936,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Ruminococcaceae_Incertae_Sedis","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0508910271194453,0.0508910271194453,0.0508910271194453,0.142494875934447,0.142494875934447,FALSE,,-1.95239752120183,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Segniliparus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0566205240845304,0.0566205240845304,0.0566205240845304,0.152439872535274,0.152439872535274,FALSE,,-1.90622882413186,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Sneathia","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",4.74433119178673e-06,4.74433119178673e-06,4.74433119178673e-06,0.000332103183425071,0.000332103183425071,TRUE,,-4.57578697576819,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Staphylococcus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0827126585001973,0.0827126585001973,0.0827126585001973,0.198750456744908,0.198750456744908,FALSE,,-1.73515893132709,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Stenotrophomonas","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.86918288166786,0.86918288166786,0.86918288166786,0.908101518160451,0.908101518160451,FALSE,,-0.164696487663471,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Streptococcus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.188820489172745,0.188820489172745,0.188820489172745,0.333318642973705,0.333318642973705,FALSE,,-1.31407641784469,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Ureaplasma","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0976738090513446,0.0976738090513446,0.0976738090513446,0.213661457299816,0.213661457299816,FALSE,,-1.65623711854786,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Varibaculum","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.209723822424375,0.209723822424375,0.209723822424375,0.358065062675761,0.358065062675761,FALSE,,1.25432521536403,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Veillonella","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.287203770712114,0.287203770712114,0.287203770712114,0.446761421107732,0.446761421107732,FALSE,,1.06427581499227,"score z; positive values indicate greater structural absence in the comparison group","",
