"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Anaerostipes",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Bacteroides",0.0969154237819469,0.0969154237819469,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Barnesiella",0.436049161041089,0.436049161041089,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Bifidobacterium",0.287684797616193,0.287684797616193,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Blautia",0.506170307591261,0.506170307591261,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Collinsella",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Dorea",0.971444756849405,0.971444756849405,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Eggerthella",0.883695736832882,0.883695736832882,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Enterococcus",0.485014688919042,0.485014688919042,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Erysipelatoclostridium",0.224634265209105,0.224634265209105,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Escherichia",0.958154468111816,0.958154468111816,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Eubacterium",0.933284349505852,0.933284349505852,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Faecalibacterium",0.052799947904155,0.052799947904155,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Flavonifractor",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Fusicatenibacter",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Haemophilus",0.600939511396632,0.600939511396632,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Klebsiella",1,1,TRUE,"available","available"
