"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","Zoogloea","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.013501545640752,0.013501545640752,0.013501545640752,0.039209968162184,0.039209968162184,TRUE,-2.12368538702453,-2.48897668634503,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","02d06","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.863866564856654,0.863866564856654,0.863866564856654,1,0.921457669180431,FALSE,0.0824417000327795,0.0294197264254914,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Acidaminococcus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Acinetobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0195234377167511,0.0195234377167511,0.0195234377167511,0.0844687509377801,0.0318750003538793,FALSE,-1.05445259264868,5.48174327474073,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Actinobacillus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",2.01473080452568e-08,2.01473080452568e-08,2.01473080452568e-08,6.10175615084919e-07,2.30254949088649e-07,TRUE,3.0405147798687,32.3347606673804,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Actinomyces","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000541978508339128,0.000541978508339128,0.000541978508339128,0.00370045701715033,0.00139639887439635,TRUE,1.31783791105714,12.0854100396914,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Adlercreutzia","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Aggregatibacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",9.19760753792113e-08,9.19760753792113e-08,9.19760753792113e-08,2.4373659975491e-06,9.19760753792113e-07,TRUE,2.6631169977446,29.396601739313,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Akkermansia","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0652086318528852,0.0652086318528852,0.0652086318528852,0.256004258385401,0.0966053805227928,FALSE,0.94195395757517,3.41454960644316,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Alistipes","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Alkalimonas","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Allobaculum","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Allofustis","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Anaerococcus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Anaerostipes","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00259450560332666,0.00259450560332666,0.00259450560332666,0.0127915159977965,0.00482698716897983,TRUE,-1.32438691529286,9.14495951871107,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Anaerotruncus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Atopobium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",7.98353983599438e-06,7.98353983599438e-06,7.98353983599438e-06,7.69322929650367e-05,2.90310539490705e-05,TRUE,2.14440801074053,20.2845106399736,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Bacillus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Bacteroides","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00100834418093112,0.00100834418093112,0.00100834418093112,0.00577753963128099,0.00218020363444566,TRUE,0.609871048254321,10.9801571978319,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Bifidobacterium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.229140285719967,0.229140285719967,0.229140285719967,0.783511944719887,0.290971791390434,FALSE,-0.449388140945763,1.44949828755553,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Bilophila","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0617069817791826,0.0617069817791826,0.0617069817791826,0.24682792711673,0.0931426140063134,FALSE,0.751121884181334,3.5064423987356,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Blautia","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.289165144274327,0.289165144274327,0.289165144274327,0.95785954040871,0.355895562183788,FALSE,-0.289714169286793,1.12601646719591,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Bulleidia","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Burkholderia","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Butyricimonas","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00257656346477497,0.00257656346477497,0.00257656346477497,0.0127915159977965,0.00482698716897983,TRUE,1.5649392342205,9.1634538735207,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Butyrivibrio","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Campylobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",2.86742528351394e-07,2.86742528351394e-07,2.86742528351394e-07,6.07894160104956e-06,2.29394022681115e-06,TRUE,2.49663290567464,26.9251970260489,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Candidatus Portiera","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Capnocytophaga","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Cardiobacterium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Catenibacterium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.927392045307464,0.927392045307464,0.927392045307464,1,0.934950531213648,FALSE,-0.0538579387925308,0.00831100935989506,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Catonella","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","cc_115","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Chelonobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Christensenella","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Citrobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Cloacibacterium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Clostridium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.862833114121369,0.862833114121369,0.862833114121369,1,0.921457669180431,FALSE,0.0806343920005437,0.029880880498461,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Collimonas","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Collinsella","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.343496771477623,0.343496771477623,0.343496771477623,1,0.410145398779251,FALSE,-0.383489125866522,0.898695678780137,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Comamonas","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Conchiformibius","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Coprobacillus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.121543396815504,0.121543396815504,0.121543396815504,0.444262071118738,0.167646064573109,FALSE,-0.732524921445246,2.4041400324299,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Coprococcus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.934950531213648,0.934950531213648,0.934950531213648,1,0.934950531213648,FALSE,-0.0221308062039059,0.00666866697501627,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Corynebacterium","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.23839071974609,0.23839071974609,0.23839071974609,0.802203691843985,0.297988399682612,FALSE,0.525526231061603,1.39261739303633,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Cytophaga","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Dermacoccus","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Desulfovibrio","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0214234096831828,0.0214234096831828,0.0214234096831828,0.0890541735849953,0.0336053485226397,FALSE,-1.0474082934669,5.32014615221512,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Dialister","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",4.44659091659443e-06,4.44659091659443e-06,4.44659091659443e-06,5.14000220090243e-05,1.93962347203865e-05,TRUE,1.99746115424572,21.5502393826715,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Dorea","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0231748015810569,0.0231748015810569,0.0231748015810569,0.0944818833689243,0.0356535408939337,FALSE,0.656854980009441,5.18768368368375,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Dysgonomonas","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Eggerthella","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00804488621722192,0.00804488621722192,0.00804488621722192,0.0370764321315445,0.0139911064647338,TRUE,1.13937717528524,7.06638032357475,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Enhydrobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",FALSE,"Taxon was excluded by the edgeR expression filter",,,1,1,,FALSE,,,"TMM-normalized log2 fold change","",
"qiita_1939_pediatric_crohn","Enterobacter","edgeR","edgeR","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000786361843238788,0.000786361843238788,0.000786361843238788,0.00490319737548891,0.00185026316056185,TRUE,2.00061111402318,11.4388753486198,"TMM-normalized log2 fold change","",
