"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Oribacterium",0.592884384387063,0.592884384387063,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Paludibacter",0.201851418136478,0.201851418136478,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Parvimonas",0.737131476502219,0.737131476502219,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Porphyromonas",0.890996222944017,0.890996222944017,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Prevotella",0.148841661370693,0.148841661370693,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Rothia",0.246883128275266,0.246883128275266,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Selenomonas",0.554994806042005,0.554994806042005,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Streptococcus",0.324156155170521,0.324156155170521,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Tannerella",0.785578383269825,0.785578383269825,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","TG5",0.470084447275373,0.470084447275373,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Treponema",0.277317975365035,0.277317975365035,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","ZINQ","Veillonella",0.828701344332953,0.828701344332953,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","[Prevotella]",0.688073480682584,0.688073480682584,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Actinomyces",1,0.320994929834708,FALSE,"unavailable","both component models and a consistent joint p-value were required"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Aggregatibacter",0.576844465359929,0.576844465359929,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Campylobacter",0.681149013107121,0.681149013107121,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Capnocytophaga",0.198505649073712,0.198505649073712,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Cardiobacterium",0.0304634178576402,0.0304634178576402,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Corynebacterium",1,0.833432899460755,FALSE,"unavailable","both component models and a consistent joint p-value were required"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Dialister",0.652885384415451,0.652885384415451,TRUE,"available","available"
"ORIGINS_2022_Healthy_Plaque","ORIGINS 2022 healthy-site plaque",1,"fourfold","MaAsLin3","Eikenella",0.150878653000386,0.150878653000386,TRUE,"available","available"
