"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"HMPV35Throat","HMP V35 throat",2,"balanced","Treponema",0.58,0.62,0.54,62,54,1971,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Veillonella",0.985,0.99,0.98,99,98,83635,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Actinobacillus",0.61,0.54,0.68,54,68,8481,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Actinomyces",0.985,0.98,0.99,98,99,40829,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Aggregatibacter",0.5,0.46,0.54,46,54,1455,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Atopobium",0.875,0.84,0.91,84,91,5441,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Bacteroides",0.41,0.36,0.46,36,46,2105,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Campylobacter",0.795,0.79,0.8,79,80,8362,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Capnocytophaga",0.79,0.73,0.85,73,85,9389,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Catonella",0.845,0.82,0.87,82,87,2538,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"fourfold","Corynebacterium",0.495,0.44,0.55,44,55,2570,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
