"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"nonnull",1,"750",750,750,"Enterococcus_faecalis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.39347675597994,0.229636296043291,0.546371928408782,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Escherichia_coli","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.094275909478696,-1.0158550430347,0.29396548532364,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Lactobacillus_fermentum","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.188757709281202,-0.940216495676439,0.378921184011165,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Listeria_monocytogenes","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.447031577789003,0.238184192780575,0.546371928408782,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Pseudomonas_aeruginosa","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.985255803847939,-0.00461231177251421,0.985255803847939,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Salmonella_enterica","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.206684282187908,-0.492492641614767,0.378921184011165,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Staphylococcus_aureus","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.400079550040144,0.234366552977842,0.546371928408782,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Allobacillus_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.106896540117687,1.20617353443271,0.29396548532364,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Imtechella_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0125974682438691,1.91394764036349,0.0692860753412799,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Truepera_radiovictrix","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.000142843062546787,2.38192395632845,0.00157127368801466,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0203958075438711,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819461,-2.17566133300221,0.0171355588733806,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.048645285142411,-1.42614005666635,0.0668872670708151,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.048645285142411,-1.42614005666635,0.0668872670708151,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0203958075438711,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0046733342381947,-2.1756613330022,0.0171355588733806,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0203958075438711,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819461,-2.17566133300221,0.0171355588733806,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.182394871980431,0.925615502988564,0.22292706575386,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.684277008629745,0.333304698605797,0.75270470949272,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999998,-2.28346796555059e-15,0.999999999999998,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.419242863612663,-0.206120660570985,0.658810214248471,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.963442042406355,0.331211856497536,0.963442042406355,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0688251521916512,-1.81733008068479,0.277995055859281,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.154791423081562,-1.52988825613054,0.288674199960816,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.957053837177843,0.262869712085798,0.963442042406355,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.694168838723816,0.0637507344871928,0.954482153245247,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.150785342337773,-0.719782326523341,0.288674199960816,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.916420615772934,0.380921100901829,0.963442042406355,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.157458654524081,1.80500360854381,0.288674199960816,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0758168334161675,2.54061374518058,0.277995055859281,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0114152229582185,3.22238495356422,0.125567452540404,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0153537711853147,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.00948187072040577,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.042830793665635,,0.0588923412902482,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.042830793665635,,0.0588923412902482,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0153537711853147,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.00948187072040577,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0153537711853147,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.00948187072040577,TRUE,"2;4;13;15"
"nonnull",1,"750",750,750,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.179904655025003,,0.219883467252781,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.672030754778578,,0.739233830256435,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.999999952442374,,0.999999952442374,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.311363486251125,,0.543497530450309,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.345862064832015,,0.543497530450309,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.429260349455493,,0.590232980501303,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.304479094528385,,0.543497530450309,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.717560175948494,,0.77632550542774,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.77632550542774,,0.77632550542774,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.183447624551508,,0.504480967516648,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.729036504449081,,0.77632550542774,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.149477608288748,,0.504480967516648,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.145648929043476,,0.504480967516648,FALSE,"2;4;13;15"
"nonnull",1,"750",750,750,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.00548552125668955,,0.0603407338235851,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773498104754,2.82842712474617,0.0102910171477783,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00131571013846344,3.21253085743853,0.00723685720208998,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0124802096152141,2.49826716734441,0.0204202813409369,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0129947244896871,2.48391383974666,0.0204202813409369,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0408814026512938,2.04473082736661,0.0562119286455289,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00131579221856181,3.21251293810661,0.00723685720208998,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Salmonella_enterica","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773506717193,2.8284271188528,0.0102910171477783,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Staphylococcus_aureus","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00360817773013543,2.91052874687419,0.0102910171477783,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Allobacillus_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.076592398010521,-1.77080942560366,0.0936129309017479,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Imtechella_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.935880221278933,-0.0804489189232103,0.935880221278933,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Truepera_radiovictrix","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.157552626886841,1.41335072274648,0.173307889575526,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Bacillus_subtilis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.827329641850964,0.0570889895858708,0.884482524553804,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Enterococcus_faecalis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.364873765830751,0.267748882010806,0.648640252982337,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Escherichia_coli","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.588459267404227,-0.263571514249421,0.735493135785445,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Lactobacillus_fermentum","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.327084702350112,-0.368301392367357,0.648640252982337,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Listeria_monocytogenes","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.412771070079669,-0.561854105207856,0.648640252982337,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0574094102386808,0.484612257570062,0.210501170875163,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Salmonella_enterica","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.601767111097182,-0.179142925723311,0.735493135785445,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Staphylococcus_aureus","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.884482524553804,0.0812284688023808,0.884482524553804,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Allobacillus_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.328737287440105,0.851088106878318,0.648640252982337,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Imtechella_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0066121559184249,2.20277646646567,0.036366857551337,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Truepera_radiovictrix","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.000644776031472002,2.43774154681074,0.00709253634619203,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0244749690526453,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819461,-2.17566133300221,0.0244749690526453,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.024291516687244,-1.62334265812402,0.0381723833656692,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872439,-1.62334265812402,0.0381723833656692,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.051809904476989,-1.36513613561249,0.0712386186558598,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0046733342381947,-2.1756613330022,0.0244749690526453,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0244749690526453,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0102572762056135,-1.98242543061674,0.0244749690526453,TRUE,"2;4;13;15"
"nonnull",1,"500",500,500,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0954718466510343,1.19169216459168,0.116687812573486,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.678270517170326,0.347080526179077,0.678270517170326,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.641593987022092,0.441817414924603,0.678270517170326,FALSE,"2;4;13;15"
"nonnull",1,"500",500,500,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.68730275740155,-0.229705518168026,0.777197931117601,FALSE,"2;4;13;15"
