"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"gems_pediatric_diarrhea","Pseudobutyrivibrio","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.182311097124849,0.182311097124849,0.182311097124849,0.374217515151006,0.374217515151006,FALSE,,1.33367284763661,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Pseudoflavonifractor","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0760644918442075,0.0760644918442075,0.0760644918442075,0.219693345550863,0.219693345550863,FALSE,,1.77399188969492,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Ralstonia","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0197039810803438,0.0197039810803438,0.0197039810803438,0.0808900275929904,0.0808900275929904,FALSE,,-2.33193746702536,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Raoultella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.415247637143874,0.415247637143874,0.415247637143874,0.62287145571581,0.62287145571581,FALSE,,0.814693740673513,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Roseburia","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",3.51513034630115e-05,3.51513034630115e-05,3.51513034630115e-05,0.000548360334022979,0.000548360334022979,TRUE,,4.13723697027558,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Rothia","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.287787852731946,0.287787852731946,0.287787852731946,0.504756050223554,0.504756050223554,FALSE,,-1.06298698688567,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Ruminococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",1.52709701298107e-06,1.52709701298107e-06,1.52709701298107e-06,3.97045223375079e-05,3.97045223375079e-05,TRUE,,4.80765671168456,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Salmonella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.668266210072969,0.668266210072969,0.668266210072969,0.807685561507103,0.807685561507103,FALSE,,-0.428528745335975,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Sarcina","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Selenomonas","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.436730945774355,0.436730945774355,0.436730945774355,0.642736108875465,0.642736108875465,FALSE,,0.777725347551033,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Serratia","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.216263251872373,0.216263251872373,0.216263251872373,0.421713341151127,0.421713341151127,FALSE,,-1.23652561102025,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Shigella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.644858152260739,0.644858152260739,0.644858152260739,0.798395807560914,0.798395807560914,FALSE,,0.460917003262644,"score z; positive values indicate greater structural absence in the comparison group",,
