"replication","setting_id","max_probability_sum_error_before_adjustment","max_inactive_tested_probability_error","minimum_other_probability","reservoir_fraction_min","reservoir_fraction_max","minimum_positive_control","minimum_positive_case"
11,"JOINT_BALANCED",1.11022302462516e-15,0,0.000320411731837433,0.00033231899097374,0.992526006660559,26,16
11,"JOINT_FOURFOLD",1.11022302462516e-15,0,0.000320411731837433,0.00033231899097374,0.992526006660559,23,19
11,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00039277230460418,0.00033231899097374,0.992526006660559,30,24
11,"ABUND60_SAME_BALANCED",1.11022302462516e-15,0,0.000536992203550603,0.00033231899097374,0.992526006660559,32,23
12,"NULL_BALANCED",1.22124532708767e-15,0,0.00106756929116452,0.00106756929116452,0.990540852182349,25,19
12,"NULL_FOURFOLD",1.22124532708767e-15,0,0.00106756929116452,0.00106756929116452,0.990540852182349,21,19
12,"STRUCT_BALANCED",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,23,16
12,"STRUCT_FOURFOLD",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,21,18
12,"ABUND_BALANCED",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,23,19
12,"ABUND_FOURFOLD",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,20,20
12,"JOINT_BALANCED",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,25,12
12,"JOINT_FOURFOLD",1.33226762955019e-15,0,0.00108871556089783,0.00106756929116452,0.990540852182349,24,13
12,"ABUND40_SAME_BALANCED",1.33226762955019e-15,0,0.0075865839578074,0.00106756929116452,0.990540852182349,25,19
12,"ABUND60_SAME_BALANCED",1.33226762955019e-15,0,0.00938832703868448,0.00106756929116452,0.990540852182349,25,18
13,"NULL_BALANCED",1.11022302462516e-15,0,0.0010065798845788,0.0010065798845788,0.991591932340963,27,32
13,"NULL_FOURFOLD",1.11022302462516e-15,0,0.0010065798845788,0.0010065798845788,0.991591932340963,22,31
13,"STRUCT_BALANCED",1.11022302462516e-15,0,0.00244997079501032,0.0010065798845788,0.991591932340963,27,29
13,"STRUCT_FOURFOLD",1.11022302462516e-15,0,0.00244997079501032,0.0010065798845788,0.991591932340963,22,30
