"setting_id","scenario","depth_design","method","component","multiplicity","metric","n_replications","estimate","mcse","ci95_lower","ci95_upper"
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","detected_quantile_abundance","raw","fdp",100,0.94,0.0238683256575942,0.893218941339842,0.986781058660158
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.88,0.0326598632371091,0.815987844315263,0.944012155684738
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","raw","fdp",100,0.403809523809524,0.0261560620460847,0.352544584221803,0.455074463397245
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","raw","fdp",100,0.53427380952381,0.0311494323973491,0.47322204388614,0.595325575161479
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","raw","fdp",100,0.92,0.0272659924344291,0.866559636825777,0.973440363174223
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","raw","fdp",100,0.553511904761905,0.0300882986301569,0.494539923090711,0.612483886433098
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","raw","fdp",100,0.95,0.0219042913557591,0.90706837783584,0.99293162216416
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.87,0.0337997668989631,0.803753674192183,0.936246325807817
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","raw","fdp",100,0.88,0.032659863237109,0.815987844315263,0.944012155684738
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","raw","fdp",100,0.817754463673581,0.0112608414738026,0.795683619949313,0.839825307397849
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","raw","fdp",100,0.737105018132882,0.00917389729013398,0.71912450984635,0.755085526419414
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","raw","fdp",100,0.737483238983239,0.0145886944694551,0.708889923241648,0.76607655472483
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.574595238095238,0.0381891287506141,0.499745921143071,0.649444555047405
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","raw","fdp",100,0.661864232989233,0.0168282336081627,0.628881501193808,0.694846964784658
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","raw","fdp",100,0.560797619047619,0.0347069302751995,0.492773285694285,0.628821952400953
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","raw","fdp",100,0.563146825396825,0.0245213672059216,0.515085828821537,0.611207821972113
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","raw","fdp",100,0.630095238095238,0.0292484427513016,0.572769343698805,0.687421132491671
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","raw","fdp",100,0.627869047619048,0.0305722818062377,0.567948476353613,0.687789618884483
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","raw","fdp",100,0.776734126984127,0.0156228987130807,0.746113808172372,0.807354445795882
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","raw","fdp",100,0.624511904761905,0.0302128468243197,0.565295813115813,0.683727996407997
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","structural_absence","raw","fdp",100,0.87,0.0337997668989631,0.803753674192183,0.936246325807817
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","raw","fdp",100,0.818375972754456,0.00966501560962245,0.799432890249578,0.837319055259333
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","raw","fdp",100,0.772106037669673,0.00790397890333181,0.756614523684579,0.787597551654768
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","raw","fdp",100,0.728208541458541,0.0159333495959635,0.696979750097367,0.759437332819716
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.622880952380952,0.0401251776945346,0.544237049226395,0.70152485553551
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","raw","fdp",100,0.721645628218636,0.0167844288456401,0.688748752180106,0.754542504257165
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","raw","fdp",100,0.606666666666667,0.0351571747446654,0.537759870368941,0.675573462964392
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","raw","fdp",100,0.673713233661763,0.0151706347446363,0.643979335939664,0.703447131383862
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","raw","fdp",100,0.71552380952381,0.0299926787374268,0.656739239398573,0.774308379649046
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","raw","fdp",100,0.680333333333333,0.0347343453583733,0.612255267404346,0.748411399262321
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","raw","fdp",100,0.766655372405372,0.0222516933681682,0.723042854808734,0.810267890002011
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","raw","fdp",100,0.6845,0.0342985301357435,0.617276116211281,0.751723883788719
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","raw","fdp",100,0.300624458874459,0.022162783500073,0.257186201417157,0.344062716331761
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","raw","fdp",100,0.753477227493868,0.0119169172967377,0.73012049878552,0.776833956202217
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","raw","fdp",100,0.656093511107056,0.00937961362810429,0.637709806207071,0.674477216007041
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","raw","fdp",100,0.628110930735931,0.0148830600064041,0.59894066914363,0.657281192328231
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.634095238095238,0.0346188898214188,0.566243460860497,0.701947015329979
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","raw","fdp",100,0.51279882209294,0.0157451155134491,0.481938962754157,0.543658681431723
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","raw","fdp",100,0.607714285714286,0.0336168476171025,0.541826475110994,0.673602096317578
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","raw","fdp",100,0.274730796980797,0.0147246629969982,0.245870987822191,0.303590606139403
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","raw","fdp",100,0.620202380952381,0.0320113080223879,0.557461370130483,0.682943391774279
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","raw","fdp",100,0.226863109113109,0.0143666091815853,0.198705072537239,0.255021145688979
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","raw","fdp",100,0.744917415917416,0.018015292921562,0.709608090620215,0.780226741214617
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","raw","fdp",100,0.230441752691753,0.0145261185538116,0.201971083491123,0.258912421892383
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","raw","fdp",100,0.395607142857143,0.0245149216336621,0.347558779371343,0.443655506342942
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","raw","fdp",100,0.778522119564302,0.0101812694601811,0.75856719810545,0.798477041023155
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","raw","fdp",100,0.734331987871488,0.00662591169164732,0.721345439591117,0.74731853615186
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","raw","fdp",100,0.632838938838939,0.0147756765700272,0.603879144914473,0.661798732763404
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.696666666666667,0.0366061637343297,0.624919904135204,0.768413429198129
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","raw","fdp",100,0.670164616639838,0.0194699205589369,0.632004273562466,0.70832495971721
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","raw","fdp",100,0.610690476190476,0.0350434388812791,0.542006598088739,0.679374354292214
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","raw","fdp",100,0.491394041778431,0.011071298576736,0.469694695305938,0.513093388250923
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","raw","fdp",100,0.727222222222222,0.0301415643155247,0.668145841726096,0.786298602718348
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","raw","fdp",100,0.475756493506494,0.0280371170155071,0.420804753925764,0.530708233087223
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","raw","fdp",100,0.794521645021645,0.0192818725219825,0.756729869324067,0.832313420719223
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","raw","fdp",100,0.479137445887446,0.0273913198783595,0.425451445436845,0.532823446338047
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","structural_absence","raw","fdp",100,0.9,0.0301511344577763,0.840904862369734,0.959095137630266
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","raw","fdp",100,0.596902783491019,0.0137033267907501,0.570044756512766,0.623760810469272
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","raw","fdp",100,0.550531076465674,0.0125247342732434,0.525983048374182,0.575079104557166
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","raw","fdp",100,0.503489343989344,0.0179877604736228,0.46823398129851,0.538744706680178
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.611619047619048,0.0362492289101165,0.540571864487871,0.682666230750224
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","raw","fdp",100,0.541051726051726,0.0172264099128675,0.507288583039582,0.57481486906387
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","raw","fdp",100,0.515083333333333,0.0356772457236039,0.445157216647484,0.585009450019183
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","raw","fdp",100,0.505578282828283,0.0302651112611838,0.446259754768265,0.564896810888301
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","raw","fdp",100,0.419130952380952,0.0310164692221162,0.35833978977801,0.479922114983895
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","raw","fdp",100,0.442047619047619,0.0303500231208055,0.382562666800882,0.501532571294356
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","raw","fdp",100,0.581062326562327,0.0229177764024091,0.536144310207863,0.62598034291679
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","raw","fdp",100,0.44052380952381,0.0303448862825782,0.381048925294993,0.499998693752626
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","structural_absence","raw","fdp",100,0.85,0.0358870281282637,0.779662717356427,0.920337282643573
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","raw","fdp",100,0.384567495413084,0.014000740176775,0.357126548909702,0.412008441916466
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","raw","fdp",100,0.369859529058832,0.012113934021512,0.346116654665575,0.39360240345209
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","raw","fdp",100,0.31125265012765,0.0160183744145745,0.279857213184206,0.342648087071094
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","raw","fdp",100,0.471333333333333,0.0351308920113467,0.402478050246328,0.540188616420339
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","raw","fdp",100,0.369780941280941,0.0172272063758283,0.336016237230079,0.403545645331804
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","raw","fdp",100,0.376357142857143,0.0309553825273454,0.315685707975885,0.4370285777384
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","raw","fdp",100,0.383990981240981,0.0286243432115136,0.327888299465301,0.440093663016661
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","raw","fdp",100,0.246686507936508,0.0243822134708216,0.19889824767033,0.294474768202686
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","raw","fdp",100,0.275072510822511,0.0258358387190676,0.224435197422753,0.325709824222269
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","raw","fdp",100,0.459302807486631,0.0211524839139309,0.417844700831764,0.500760914141498
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","raw","fdp",100,0.274834415584416,0.0259283134526844,0.224015855037289,0.325652976131542
"NULL_BALANCED","global_null","BALANCED","DASRA","structural_absence","BH","fdp",100,0.03,0.0171446607997765,0,0.0636029176947176
"NULL_BALANCED","global_null","BALANCED","edgeR","general_abundance","BH","fdp",100,0.94,0.0238683256575942,0.893218941339842,0.986781058660158
"NULL_BALANCED","global_null","BALANCED","DESeq2","general_abundance","BH","fdp",100,0.94,0.0238683256575942,0.893218941339842,0.986781058660158
"NULL_BALANCED","global_null","BALANCED","corncob","general_abundance","BH","fdp",100,0.48,0.0502116731568678,0.381586929009043,0.578413070990957
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.05,0.021904291355759,0.00706837783584025,0.0929316221641597
"NULL_BALANCED","global_null","BALANCED","metagenomeSeq","general_abundance","BH","fdp",100,0.64,0.0482418151324422,0.545447779791574,0.734552220208426
"NULL_BALANCED","global_null","BALANCED","DASRA","present_conditional_abundance","BH","fdp",100,0.11,0.031446603773522,0.0483657891677955,0.171634210832204
"NULL_BALANCED","global_null","BALANCED","LinDA","general_abundance","BH","fdp",100,0.05,0.021904291355759,0.00706837783584027,0.0929316221641597
"NULL_BALANCED","global_null","BALANCED","ZINQ","detected_quantile_abundance","BH","fdp",100,0.05,0.021904291355759,0.00706837783584027,0.0929316221641597
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","observed_prevalence","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034733,0.0786007822596526
"NULL_BALANCED","global_null","BALANCED","ANCOM-BC2","general_abundance","BH","fdp",100,0,0,0,0
"NULL_BALANCED","global_null","BALANCED","ZINQ","observed_prevalence","BH","fdp",100,0.05,0.021904291355759,0.00706837783584031,0.0929316221641597
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","structural_absence","BH","fdp",100,0.06,0.0238683256575942,0.0132189413398421,0.106781058660158
"NULL_FOURFOLD","global_null","FOURFOLD","edgeR","general_abundance","BH","fdp",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","DESeq2","general_abundance","BH","fdp",100,0.98,0.014070529413629,0.952422269105876,1
"NULL_FOURFOLD","global_null","FOURFOLD","corncob","general_abundance","BH","fdp",100,0.47,0.0501613558046592,0.371685549207169,0.568314450792831
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.06,0.0238683256575942,0.0132189413398421,0.106781058660158
"NULL_FOURFOLD","global_null","FOURFOLD","metagenomeSeq","general_abundance","BH","fdp",100,0.96,0.0196946385566932,0.921399217740347,0.998600782259653
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","present_conditional_abundance","BH","fdp",100,0.09,0.0287623491264661,0.0336268316013593,0.146373168398641
"NULL_FOURFOLD","global_null","FOURFOLD","LinDA","general_abundance","BH","fdp",100,0.72,0.0451260859854213,0.631554496705317,0.808445503294683
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","detected_quantile_abundance","BH","fdp",100,0.03,0.0171446607997765,0,0.0636029176947177
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","observed_prevalence","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034737,0.0786007822596526
"NULL_FOURFOLD","global_null","FOURFOLD","ANCOM-BC2","general_abundance","BH","fdp",100,0.00999999999999999,0.01,0,0.0295996398454005
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","observed_prevalence","BH","fdp",100,0.05,0.021904291355759,0.00706837783584027,0.0929316221641597
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BH","fdp",100,0.055,0.0211953396821666,0.0134578975828609,0.0965421024171391
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BH","fdp",100,0.039,0.016446730662808,0.00676500023746569,0.0712349997625343
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","present_conditional_abundance","BH","fdp",100,0.09,0.0287623491264661,0.0336268316013593,0.146373168398641
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BH","fdp",100,0.049,0.0176666666666667,0.0143739696064591,0.083626030393541
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","detected_quantile_abundance","BH","fdp",100,0.08,0.0272659924344291,0.0265596368257774,0.133440363174223
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.03,0.0171446607997765,0,0.0636029176947176
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BH","fdp",100,0.035,0.0162912258717397,0.00306978402738314,0.0669302159726169
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034736,0.0786007822596526
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","BH","fdp",100,0.07,0.0256432399976243,0.0197401731577395,0.120259826842261
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BH","fdp",100,0.0466666666666667,0.0206624303250133,0.00616904739657247,0.0871642859367609
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034739,0.0786007822596526
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034733,0.0786007822596526
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","BH","fdp",100,0.05,0.021904291355759,0.00706837783584027,0.0929316221641597
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BH","fdp",100,0.738280663780664,0.0276794353306747,0.684029967420136,0.792531360141192
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BH","fdp",100,0.69946114996115,0.0204609041207771,0.6593585147933,0.739563785129
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BH","fdp",100,0.427166666666667,0.0450592919025194,0.338852077368851,0.515481255964482
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BH","fdp",100,0.412115079365079,0.0350340999087026,0.343449505313244,0.480780653416914
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BH","fdp",100,0.035,0.0177738316327428,0.000163930132545294,0.0698360698674547
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BH","fdp",100,0.04,0.01836773631599,0.00399989834313128,0.0760001016568687
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BH","fdp",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","structural_absence","BH","fdp",100,0.03,0.0171446607997765,0,0.0636029176947177
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BH","fdp",100,0.781285242535243,0.0221288251780581,0.737913542166066,0.82465694290442
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BH","fdp",100,0.751574717586597,0.0112929809350127,0.729440881675874,0.773708553497319
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BH","fdp",100,0.425809523809524,0.0462741381454629,0.335113879628785,0.516505167990262
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.01,0.01,0,0.0295996398454005
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BH","fdp",100,0.693016235011205,0.017442112278871,0.658830323130314,0.727202146892096
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BH","fdp",100,0.085,0.0275745087962331,0.0309549558680003,0.139045044132
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BH","fdp",100,0.494093711843712,0.0334525383948472,0.428527941398368,0.559659482289056
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BH","fdp",100,0.03,0.0171446607997765,0,0.0636029176947177
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","fdp",100,0.01,0.01,0,0.0295996398454005
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BH","fdp",100,0.00999999999999999,0.01,0,0.0295996398454005
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BH","fdp",100,0.0403333333333333,0.0180863063701375,0.00488482423450642,0.0757818424321602
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BH","fdp",100,0.714694139194139,0.0250379612427056,0.665620636912126,0.763767641476152
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BH","fdp",100,0.570896797646798,0.0212558344574026,0.529236127648943,0.612557467644652
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BH","fdp",100,0.347361111111111,0.0354585643771957,0.277863601988313,0.41685862023391
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.05,0.021904291355759,0.00706837783584027,0.0929316221641597
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BH","fdp",100,0.335102092352092,0.0212468962577649,0.293458940903614,0.37674524380057
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BH","fdp",100,0.09,0.0287623491264662,0.0336268316013593,0.146373168398641
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BH","fdp",100,0.039452380952381,0.0106824793786316,0.0185151061046712,0.0603896558000907
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034732,0.0786007822596526
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BH","fdp",100,0.0203571428571429,0.0077175699960687,0.00523098361668127,0.0354833020976044
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BH","fdp",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BH","fdp",100,0.0279563492063492,0.00848812986826025,0.0113199203684604,0.044592778044238
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BH","fdp",100,0.065,0.0231976574923269,0.0195334267893435,0.110466573210657
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BH","fdp",100,0.759213342213342,0.0196307330640333,0.720737812417717,0.797688872008967
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BH","fdp",100,0.701674472415905,0.0099407758366286,0.682190909797727,0.721158035034083
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BH","fdp",100,0.338813492063492,0.0350706901710438,0.270076202415283,0.407550781711701
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.02,0.014070529413629,0,0.0475777308941242
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BH","fdp",100,0.627223266999934,0.0201967192916998,0.587638424582338,0.666808109417531
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BH","fdp",100,0.035,0.0177738316327428,0.000163930132545273,0.0698360698674547
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BH","fdp",100,0.316471522758287,0.0170308773262428,0.283091616573732,0.349851428942843
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BH","fdp",100,0.085,0.0275745087962331,0.0309549558680003,0.139045044132
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BH","fdp",100,0.025,0.0148647097502641,0,0.054134295751159
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BH","fdp",100,0.00999999999999999,0.01,0,0.0295996398454005
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BH","fdp",100,0.04,0.01836773631599,0.00399989834313123,0.0760001016568687
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","structural_absence","BH","fdp",100,0.04,0.0196946385566932,0.00139921774034735,0.0786007822596526
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BH","fdp",100,0.568687867687868,0.0270521350269725,0.515666657330087,0.621709078045648
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BH","fdp",100,0.545315295815296,0.0244957984600397,0.497304413061066,0.593326178569525
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BH","fdp",100,0.308690476190476,0.037702147229012,0.234795625481786,0.382585326899166
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BH","fdp",100,0.01,0.01,0,0.0295996398454005
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BH","fdp",100,0.412702380952381,0.0386557862577818,0.33693843209305,0.488466329811712
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BH","fdp",100,0.04,0.01836773631599,0.00399989834313123,0.0760001016568687
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BH","fdp",100,0.0625,0.0228563255174933,0.0177024251667893,0.107297574833211
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BH","fdp",100,0.035,0.0177738316327429,0.000163930132545259,0.0698360698674547
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BH","fdp",100,0.035,0.0162912258717397,0.00306978402738313,0.0669302159726169
