samples_per_group,signal_taxa_percent,covariate_structure,target_abundance_difference,method,measure,replications,estimate,monte_carlo_sd,monte_carlo_se,interval_lower,interval_upper
80,40,Unconfounded,0.5,corncob,Power after Benjamini-Hochberg adjustment,100,0.6935,0.119480145005373,0.0119480145005373,0.670081891578947,0.716918108421053
80,40,Unconfounded,0.5,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.7545,0.102270931521833,0.0102270931521833,0.734454897421721,0.774545102578279
80,40,Unconfounded,0.5,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.8835,0.0822827718629759,0.00822827718629759,0.867372576714857,0.899627423285143
80,40,Unconfounded,0.5,SACAT,Power after Benjamini-Hochberg adjustment,100,0.7985,0.118589138787597,0.0118589138787597,0.775256528797631,0.821743471202369
80,40,Unconfounded,0.5,LinDA,Power after Benjamini-Hochberg adjustment,100,0.1455,0.100778535072272,0.0100778535072272,0.125747407125835,0.165252592874165
80,40,Unconfounded,0.5,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.7195,0.11974193631778,0.011974193631778,0.696030580481715,0.742969419518285
80,40,Unconfounded,0.5,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0015,0.00857233039988826,0.000857233039988827,0,0.0031801767583781
80,40,Unconfounded,0.6,edgeR,Power after Benjamini-Hochberg adjustment,100,0.546,0.123640077187248,0.0123640077187248,0.521766544871299,0.570233455128701
80,40,Unconfounded,0.6,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.665,0.118385605185561,0.0118385605185561,0.64179642138363,0.68820357861637
80,40,Unconfounded,0.6,corncob,Power after Benjamini-Hochberg adjustment,100,0.855,0.0792961461098759,0.00792961461098759,0.839457955362464,0.870542044637536
80,40,Unconfounded,0.6,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.9055,0.058558008880429,0.0058558008880429,0.894022630259436,0.916977369740564
80,40,Unconfounded,0.6,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.9635,0.03947573094109,0.003947573094109,0.955762756735546,0.971237243264454
80,40,Unconfounded,0.6,SACAT,Power after Benjamini-Hochberg adjustment,100,0.939,0.052019809746486,0.00520198097464861,0.928804117289689,0.949195882710311
80,40,Unconfounded,0.6,LinDA,Power after Benjamini-Hochberg adjustment,100,0.2755,0.128215215220899,0.0128215215220899,0.250369817816704,0.300630182183296
80,40,Unconfounded,0.6,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.8835,0.0717934044971607,0.00717934044971607,0.869428492718557,0.897571507281444
80,40,Unconfounded,0.6,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.001,0.00703526470681449,0.000703526470681449,0,0.00237891188253564
80,40,Unconfounded,0.75,edgeR,Power after Benjamini-Hochberg adjustment,100,0.763,0.0933712044378877,0.00933712044378877,0.744699243930174,0.781300756069826
80,40,Unconfounded,0.75,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.882,0.0730020063374489,0.00730020063374489,0.86769160675786,0.89630839324214
80,40,Unconfounded,0.75,corncob,Power after Benjamini-Hochberg adjustment,100,0.961,0.0490207130000197,0.00490207130000197,0.951391940251996,0.970608059748004
80,40,Unconfounded,0.75,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.977,0.0328910045729555,0.00328910045729555,0.970553363103701,0.983446636896299
80,40,Unconfounded,0.75,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.9935,0.0209074439404058,0.00209074439404058,0.98940214098768,0.99759785901232
80,40,Unconfounded,0.75,SACAT,Power after Benjamini-Hochberg adjustment,100,0.992,0.0197458600698726,0.00197458600698726,0.988129811426305,0.995870188573695
80,40,Unconfounded,0.75,LinDA,Power after Benjamini-Hochberg adjustment,100,0.5045,0.122081070927429,0.0122081070927429,0.480572110098224,0.528427889901776
80,40,Unconfounded,0.75,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.9775,0.0312815497303979,0.00312815497303979,0.971368816252842,0.983631183747158
80,40,Unconfounded,0.75,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0115,0.0273907379464761,0.00273907379464761,0.00613141536249069,0.0168685846375093
80,40,Unconfounded,0.9,edgeR,Power after Benjamini-Hochberg adjustment,100,0.8345,0.0638396824123135,0.00638396824123135,0.821987422247187,0.847012577752814
80,40,Unconfounded,0.9,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.9615,0.0459770474137791,0.00459770474137791,0.952488498706899,0.970511501293101
80,40,Unconfounded,0.9,corncob,Power after Benjamini-Hochberg adjustment,100,0.988,0.0257415279776913,0.00257415279776913,0.982954660516372,0.993045339483628
80,40,Unconfounded,0.9,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.996,0.0136329962172145,0.00136329962172145,0.993327932741426,0.998672067258574
80,40,Unconfounded,0.9,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.999,0.00703526470681449,0.000703526470681449,0.997621088117464,1
80,40,Unconfounded,0.9,SACAT,Power after Benjamini-Hochberg adjustment,100,0.9985,0.00857233039988827,0.000857233039988827,0.996819823241622,1
80,40,Unconfounded,0.9,LinDA,Power after Benjamini-Hochberg adjustment,100,0.665,0.105767994624407,0.0105767994624407,0.644269473053616,0.685730526946384
80,40,Unconfounded,0.9,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.996,0.0136329962172145,0.00136329962172145,0.993327932741426,0.998672067258574
80,40,Unconfounded,0.9,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0405,0.0605926121442594,0.00605926121442594,0.0286238480197252,0.0523761519802748
80,40,Unconfounded,1.05,edgeR,Power after Benjamini-Hochberg adjustment,100,0.8595,0.044207385460949,0.0044207385460949,0.850835352449654,0.868164647550346
80,40,Unconfounded,1.05,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.99,0.0246182981958666,0.00246182981958666,0.98517481355361,0.99482518644639
80,40,Unconfounded,1.05,corncob,Power after Benjamini-Hochberg adjustment,100,0.9985,0.00857233039988827,0.000857233039988827,0.996819823241622,1
80,40,Unconfounded,1.05,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.9995,0.005,5e-04,0.99852,1
80,40,Unconfounded,1.05,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.05,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.05,LinDA,Power after Benjamini-Hochberg adjustment,100,0.7795,0.0984975516282901,0.00984975516282901,0.760194479880855,0.798805520119145
80,40,Unconfounded,1.05,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.999,0.00703526470681449,0.000703526470681449,0.997621088117464,1
80,40,Unconfounded,1.05,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.1365,0.115875019749816,0.0115875019749816,0.113788496129036,0.159211503870964
80,40,Unconfounded,1.2,edgeR,Power after Benjamini-Hochberg adjustment,100,0.8635,0.0486458029167383,0.00486458029167383,0.853965422628319,0.873034577371681
80,40,Unconfounded,1.2,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.9965,0.0146594334781052,0.00146594334781052,0.993626751038292,0.999373248961709
80,40,Unconfounded,1.2,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.2,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.8605,0.0756437022954965,0.00756437022954965,0.845673834350083,0.875326165649917
80,40,Unconfounded,1.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.3395,0.1423637040907,0.01423637040907,0.311596713998223,0.367403286001777
80,40,Unconfounded,1.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.862,0.0461223668871484,0.00461223668871484,0.852960016090119,0.871039983909881
80,40,Unconfounded,1.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,LinDA,Power after Benjamini-Hochberg adjustment,100,0.9205,0.0599220874607733,0.00599220874607733,0.908755270857688,0.932244729142312
80,40,Unconfounded,1.4,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,40,Unconfounded,1.4,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.565,0.119447380748499,0.0119447380748498,0.541588313373294,0.588411686626706
120,40,Unconfounded,0.1,edgeR,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,40,Unconfounded,0.1,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.0015,0.00857233039988826,0.000857233039988827,0,0.0031801767583781
120,40,Unconfounded,0.1,corncob,Power after Benjamini-Hochberg adjustment,100,0.0065,0.0196625573518849,0.00196625573518849,0.00264613875903057,0.0103538612409694
120,40,Unconfounded,0.1,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.0075,0.0192996048528136,0.00192996048528136,0.00371727744884853,0.0112827225511515
120,40,Unconfounded,0.1,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.0255,0.0423400137892841,0.00423400137892841,0.0172013572973003,0.0337986427026997
120,40,Unconfounded,0.1,SACAT,Power after Benjamini-Hochberg adjustment,100,0.0095,0.0232411599355866,0.00232411599355866,0.00494473265262503,0.014055267347375
120,40,Unconfounded,0.1,LinDA,Power after Benjamini-Hochberg adjustment,100,0.0045,0.0189296944860009,0.00189296944860009,0.000789779880743822,0.00821022011925618
120,40,Unconfounded,0.1,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.0055,0.0186609839834968,0.00186609839834968,0.00184244713923463,0.00915755286076537
120,40,Unconfounded,0.1,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,40,Unconfounded,0.2,edgeR,Power after Benjamini-Hochberg adjustment,100,0.008,0.0197458600698726,0.00197458600698726,0.00412981142630497,0.011870188573695
120,40,Unconfounded,0.2,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.0165,0.0369650394482968,0.00369650394482968,0.00925485226813382,0.0237451477318662
120,40,Unconfounded,0.2,corncob,Power after Benjamini-Hochberg adjustment,100,0.0625,0.0814561293586984,0.00814561293586984,0.0465345986456951,0.0784654013543049
120,40,Unconfounded,0.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.0725,0.0874368458957779,0.0087436845895778,0.0553623782044275,0.0896376217955725
120,40,Unconfounded,0.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.2055,0.139061609774701,0.0139061609774701,0.178243924484159,0.232756075515841
120,40,Unconfounded,0.2,SACAT,Power after Benjamini-Hochberg adjustment,100,0.099,0.108241219579981,0.0108241219579981,0.0777847209623238,0.120215279037676
120,40,Unconfounded,0.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.0175,0.0357989616688202,0.00357989616688202,0.0104834035129112,0.0245165964870888
120,40,Unconfounded,0.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.061,0.0726761183733569,0.00726761183733569,0.0467554807988221,0.0752445192011779
120,40,Unconfounded,0.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,40,Unconfounded,0.3,edgeR,Power after Benjamini-Hochberg adjustment,100,0.0675,0.0782946390569016,0.00782946390569016,0.0521542507448473,0.0828457492551527
120,40,Unconfounded,0.3,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.106,0.0975145676762755,0.00975145676762755,0.08688714473545,0.12511285526455
120,40,Unconfounded,0.3,corncob,Power after Benjamini-Hochberg adjustment,100,0.2975,0.135842860792472,0.0135842860792472,0.270874799284676,0.324125200715324
120,40,Unconfounded,0.3,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.3855,0.131290217503519,0.0131290217503519,0.35976711736931,0.41123288263069
120,40,Unconfounded,0.3,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.6275,0.125805485580002,0.0125805485580002,0.60284212482632,0.652157875173681
120,40,Unconfounded,0.3,SACAT,Power after Benjamini-Hochberg adjustment,100,0.4835,0.137079015774321,0.0137079015774321,0.456632512908233,0.510367487091767
120,40,Unconfounded,0.3,LinDA,Power after Benjamini-Hochberg adjustment,100,0.0555,0.0692291612521542,0.00692291612521542,0.0419310843945778,0.0690689156054222
120,40,Unconfounded,0.3,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.322,0.159753598147936,0.0159753598147936,0.290688294763005,0.353311705236995
120,40,Unconfounded,0.3,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,40,Unconfounded,0.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.278,0.139682178931713,0.0139682178931713,0.250622292929384,0.305377707070616
120,40,Unconfounded,0.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.388,0.135049560674531,0.0135049560674531,0.361530286107792,0.414469713892208
120,40,Unconfounded,0.4,corncob,Power after Benjamini-Hochberg adjustment,100,0.646,0.121788025816676,0.0121788025816676,0.622129546939932,0.669870453060068
120,40,Unconfounded,0.4,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.7315,0.101168676032164,0.0101168676032164,0.711670939497696,0.751329060502304
120,40,Unconfounded,0.4,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.873,0.0868703899292771,0.00868703899292771,0.855973403573862,0.890026596426138
120,40,Unconfounded,0.4,SACAT,Power after Benjamini-Hochberg adjustment,100,0.7875,0.0962359789079097,0.00962359789079097,0.76863774813405,0.80636225186595
120,40,Unconfounded,0.4,LinDA,Power after Benjamini-Hochberg adjustment,100,0.147,0.10560551715003,0.010560551715003,0.126301318638594,0.167698681361406
120,40,Unconfounded,0.4,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.6905,0.131174761984988,0.0131174761984988,0.664789746650942,0.716210253349058
120,40,Unconfounded,0.4,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,40,Unconfounded,0.5,edgeR,Power after Benjamini-Hochberg adjustment,100,0.6125,0.135842860792472,0.0135842860792472,0.585874799284676,0.639125200715325
120,40,Unconfounded,0.5,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.712,0.105677229182434,0.0105677229182434,0.691287263080243,0.732712736919757
120,40,Unconfounded,0.5,corncob,Power after Benjamini-Hochberg adjustment,100,0.8665,0.0828942980334875,0.00828942980334875,0.850252717585437,0.882747282414564
120,40,Unconfounded,0.5,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.9215,0.0682593834893301,0.00682593834893301,0.908121160836091,0.934878839163909
120,40,Unconfounded,0.5,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.974,0.0385861230093008,0.00385861230093008,0.966437119890177,0.981562880109823
120,40,Unconfounded,0.5,SACAT,Power after Benjamini-Hochberg adjustment,100,0.9415,0.0696510059242695,0.00696510059242695,0.927848402838843,0.955151597161157
120,40,Unconfounded,0.5,LinDA,Power after Benjamini-Hochberg adjustment,100,0.2835,0.132774396643481,0.0132774396643481,0.257476218257878,0.309523781742122
120,40,Unconfounded,0.5,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.904,0.073402171547433,0.0073402171547433,0.889613174376703,0.918386825623297
120,40,Unconfounded,0.5,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0015,0.00857233039988826,0.000857233039988827,0,0.0031801767583781
120,40,Unconfounded,0.6,edgeR,Power after Benjamini-Hochberg adjustment,100,0.7855,0.0877021474461525,0.00877021474461525,0.768310379100554,0.802689620899446
120,40,Unconfounded,0.6,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.88,0.0775248412452487,0.00775248412452487,0.864805131115931,0.895194868884069
120,40,Unconfounded,0.6,corncob,Power after Benjamini-Hochberg adjustment,100,0.9585,0.0408588355737709,0.00408588355737709,0.950491668227541,0.966508331772459
120,40,Unconfounded,0.6,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.98,0.0340824905430363,0.00340824905430363,0.973319831853565,0.986680168146435
120,40,Unconfounded,0.6,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.995,0.0150755672288882,0.00150755672288882,0.992045188823138,0.997954811176862
120,40,Unconfounded,0.6,SACAT,Power after Benjamini-Hochberg adjustment,100,0.991,0.0239738915228103,0.00239738915228103,0.986301117261529,0.995698882738471
120,40,Unconfounded,0.6,LinDA,Power after Benjamini-Hochberg adjustment,100,0.481,0.130225135279584,0.0130225135279584,0.455475873485202,0.506524126514798
120,40,Unconfounded,0.6,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.977,0.032114064384832,0.0032114064384832,0.970705643380573,0.983294356619427
120,40,Unconfounded,0.6,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0085,0.023629078131263,0.0023629078131263,0.00386870068627244,0.0131312993137276
120,40,Unconfounded,0.75,edgeR,Power after Benjamini-Hochberg adjustment,100,0.8685,0.0593121344492785,0.00593121344492785,0.856874821647942,0.880125178352059
120,40,Unconfounded,0.75,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.9745,0.0344472954180174,0.00344472954180174,0.967748330098069,0.981251669901931
120,40,Unconfounded,0.75,corncob,Power after Benjamini-Hochberg adjustment,100,0.994,0.0178093154605032,0.00178093154605032,0.990509374169741,0.997490625830259
120,40,Unconfounded,0.75,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.9975,0.0109521456778795,0.00109521456778795,0.995353379447136,0.999646620552864
120,40,Unconfounded,0.75,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,40,Unconfounded,0.75,SACAT,Power after Benjamini-Hochberg adjustment,100,0.9995,0.005,5e-04,0.99852,1
120,40,Unconfounded,0.75,LinDA,Power after Benjamini-Hochberg adjustment,100,0.682,0.116454352265667,0.0116454352265667,0.659174946955929,0.704825053044071
120,40,Unconfounded,0.75,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.9965,0.0128216199988122,0.00128216199988122,0.993986962480233,0.999013037519767
120,40,Unconfounded,0.75,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.0415,0.0689220757468355,0.00689220757468355,0.0279912731536203,0.0550087268463798
120,40,Unconfounded,0.9,edgeR,Power after Benjamini-Hochberg adjustment,100,0.8825,0.0428616519994413,0.00428616519994413,0.87409911620811,0.89090088379189
120,40,Unconfounded,0.9,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.9975,0.0109521456778795,0.00109521456778795,0.995353379447136,0.999646620552864
120,40,Unconfounded,0.9,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,40,Unconfounded,0.9,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.9995,0.005,5e-04,0.99852,1
